,Unnamed: 0,date,link,text,company_name,inn,isin,month,html_scraped,html_scrape_status
1911,12747,2025-07-30,https://nsddata.ru/ru/news/view/1287406,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108MM7, 6-1123-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108MM7,7,,failed: Must have equal len keys and value when setting with an iterable
1912,12748,2025-07-30,https://nsddata.ru/ru/news/view/1287405,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A103U36, 4B02-248-01000-B-001P)",Банк ВТБ (ПАО),7702070139.0,RU000A103U36,7,,failed: Must have equal len keys and value when setting with an iterable
1913,12749,2025-07-30,https://nsddata.ru/ru/news/view/1287404,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A109MW4, 6-1322-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A109MW4,7,,failed: Must have equal len keys and value when setting with an iterable
1914,12751,2025-07-30,https://nsddata.ru/ru/news/view/1287402,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A105Z05, 6-459-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A105Z05,7,,failed: Must have equal len keys and value when setting with an iterable
1915,12878,2025-07-28,https://nsddata.ru/ru/news/view/1286635,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108XN2, 6-1198-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108XN2,7,,failed: Must have equal len keys and value when setting with an iterable
1916,12886,2025-07-28,https://nsddata.ru/ru/news/view/1286625,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A1096V4, 6-1231-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A1096V4,7,,failed: Must have equal len keys and value when setting with an iterable
1917,12892,2025-07-28,https://nsddata.ru/ru/news/view/1286487,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A103TZ5, 4B02-244-01000-B-001P)",Банк ВТБ (ПАО),7702070139.0,RU000A103TZ5,7,,failed: Must have equal len keys and value when setting with an iterable
1918,12894,2025-07-28,https://nsddata.ru/ru/news/view/1286485,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A106MQ2, 4B02-330-01000-B-001P)",Банк ВТБ (ПАО),7702070139.0,RU000A106MQ2,7,,failed: Must have equal len keys and value when setting with an iterable
1919,12897,2025-07-28,https://nsddata.ru/ru/news/view/1286481,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108XB7, 6-1187-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108XB7,7,,failed: Must have equal len keys and value when setting with an iterable
1920,12947,2025-07-25,https://nsddata.ru/ru/news/view/1286056,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0P1U65, 6-834-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0P1U65,7,,failed: Must have equal len keys and value when setting with an iterable
1921,12973,2025-07-25,https://nsddata.ru/ru/news/view/1286027,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108MK1, 6-1121-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108MK1,7,,failed: Must have equal len keys and value when setting with an iterable
1922,13012,2025-07-23,https://nsddata.ru/ru/news/view/1285153,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108MF1, 6-1117-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108MF1,7,,failed: Must have equal len keys and value when setting with an iterable
1923,13014,2025-07-23,https://nsddata.ru/ru/news/view/1285151,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108MF1, 6-1117-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108MF1,7,,failed: Must have equal len keys and value when setting with an iterable
1924,13027,2025-07-23,https://nsddata.ru/ru/news/view/1285138,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0UD6C3, 6-469-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0UD6C3,7,,failed: Must have equal len keys and value when setting with an iterable
1925,13034,2025-07-23,https://nsddata.ru/ru/news/view/1285129,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0NR7A8, 6-568-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0NR7A8,7,,failed: Must have equal len keys and value when setting with an iterable
1926,13036,2025-07-23,https://nsddata.ru/ru/news/view/1285123,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108ME4, 6-1116-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108ME4,7,,failed: Must have equal len keys and value when setting with an iterable
1927,13248,2025-07-16,https://nsddata.ru/ru/news/view/1283144,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A10B271, 4B02-374-01000-B-001P)",Банк ВТБ (ПАО),7702070139.0,RU000A10B271,7,,failed: Must have equal len keys and value when setting with an iterable
1928,13250,2025-07-16,https://nsddata.ru/ru/news/view/1283142,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A109FU2, 6-1298-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A109FU2,7,,failed: Must have equal len keys and value when setting with an iterable
1929,13254,2025-07-16,https://nsddata.ru/ru/news/view/1283138,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0NX2G8, 6-727-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0NX2G8,7,,failed: Must have equal len keys and value when setting with an iterable
1930,13255,2025-07-16,https://nsddata.ru/ru/news/view/1283137,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0UD693, 6-466-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0UD693,7,,failed: Must have equal len keys and value when setting with an iterable
1931,13256,2025-07-16,https://nsddata.ru/ru/news/view/1283136,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A107WP1, 6-975-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A107WP1,7,,failed: Must have equal len keys and value when setting with an iterable
1932,13264,2025-07-16,https://nsddata.ru/ru/news/view/1283128,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A10ABH1, 4B02-373-01000-B-001P)",Банк ВТБ (ПАО),7702070139.0,RU000A10ABH1,7,,failed: Must have equal len keys and value when setting with an iterable
1933,13270,2025-07-16,https://nsddata.ru/ru/news/view/1283120,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A103U28, 4B02-247-01000-B-001P)",Банк ВТБ (ПАО),7702070139.0,RU000A103U28,7,,failed: Must have equal len keys and value when setting with an iterable
1934,13271,2025-07-16,https://nsddata.ru/ru/news/view/1283118,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0NRCU5, 6-672-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0NRCU5,7,,failed: Must have equal len keys and value when setting with an iterable
1935,13387,2025-07-15,https://nsddata.ru/ru/news/view/1282727,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A109MV6, 6-1321-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A109MV6,7,,failed: Must have equal len keys and value when setting with an iterable
1936,13393,2025-07-15,https://nsddata.ru/ru/news/view/1282720,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A105YW7, 6-455-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A105YW7,7,,failed: Must have equal len keys and value when setting with an iterable
1937,13402,2025-07-15,https://nsddata.ru/ru/news/view/1282709,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A10A8X8, 6-1387-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A10A8X8,7,,failed: Must have equal len keys and value when setting with an iterable
1938,13407,2025-07-15,https://nsddata.ru/ru/news/view/1282703,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A106HN9, 6-601-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A106HN9,7,,failed: Must have equal len keys and value when setting with an iterable
1939,13551,2025-07-14,https://nsddata.ru/ru/news/view/1282244,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108XG6, 6-1192-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108XG6,7,,failed: Must have equal len keys and value when setting with an iterable
1940,13559,2025-07-14,https://nsddata.ru/ru/news/view/1282234,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A1096A8, 6-1212-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A1096A8,7,,failed: Must have equal len keys and value when setting with an iterable
1941,13561,2025-07-14,https://nsddata.ru/ru/news/view/1282232,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A104EF7, 6-169-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A104EF7,7,,failed: Must have equal len keys and value when setting with an iterable
1942,13565,2025-07-14,https://nsddata.ru/ru/news/view/1282227,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A104HF0, 6-186-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A104HF0,7,,failed: Must have equal len keys and value when setting with an iterable
1943,13570,2025-07-14,https://nsddata.ru/ru/news/view/1282222,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108XE1, 6-1190-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108XE1,7,,failed: Must have equal len keys and value when setting with an iterable
1944,13643,2025-07-11,https://nsddata.ru/ru/news/view/1281970,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A107WS5, 6-978-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A107WS5,7,,failed: Must have equal len keys and value when setting with an iterable
1945,13657,2025-07-11,https://nsddata.ru/ru/news/view/1281952,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A1096Z5, 6-1235-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A1096Z5,7,,failed: Must have equal len keys and value when setting with an iterable
1946,13661,2025-07-11,https://nsddata.ru/ru/news/view/1281945,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A1096K7, 6-1221-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A1096K7,7,,failed: Must have equal len keys and value when setting with an iterable
1947,13773,2025-07-09,https://nsddata.ru/ru/news/view/1281204,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0NR771, 6-565-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0NR771,7,,failed: Must have equal len keys and value when setting with an iterable
1948,13777,2025-07-09,https://nsddata.ru/ru/news/view/1281198,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0UD677, 6-464-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0UD677,7,,failed: Must have equal len keys and value when setting with an iterable
1949,13778,2025-07-09,https://nsddata.ru/ru/news/view/1281197,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A109FL1, 6-1290-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A109FL1,7,,failed: Must have equal len keys and value when setting with an iterable
1950,13783,2025-07-09,https://nsddata.ru/ru/news/view/1281192,"(INTR) (Выплата купонного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108SK8, 6-1154-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108SK8,7,,failed: Must have equal len keys and value when setting with an iterable
1951,13912,2025-07-08,https://nsddata.ru/ru/news/view/1280719,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A10A8T6, 6-1383-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A10A8T6,7,,failed: Must have equal len keys and value when setting with an iterable
1952,13915,2025-07-08,https://nsddata.ru/ru/news/view/1280715,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A0A0S62, 6-556-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A0A0S62,7,,failed: Must have equal len keys and value when setting with an iterable
1953,14156,2025-07-04,https://nsddata.ru/ru/news/view/1279817,"(INTR) (Выплата процентного дохода) О получении и передаче головным депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг/централизованный учет прав на ценные бумаги, полученных им выплат по облигациям своим депонентам, которые являются номинальными держателями и управляющими, а также о размере выплаты, приходящейся на одну облигацию эмитента (Банк ВТБ (ПАО), 7702070139, RU000A108CU1, 6-1087-01000-B-001P) – информация предназначена для квалифицированных инвесторов",Банк ВТБ (ПАО),7702070139.0,RU000A108CU1,7,,failed: Must have equal len keys and value when setting with an iterable
