,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
8,АО «Медскан»,ОГРН 1207700227118,ИНН 7736328675,"Банк России 31.03.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Медскан» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-00305-G-003D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,31.03.2023 11:35
9,"АО ""Башкиравтодор"" ОГРН 1100280001216",ИНН 0274144861,,Банк России 31.03.2023 принял решение об аннулировании индивидуального кода 003D дополнительного выпуска обыкновенных  акций акционерного общества «Башкиравтодор» (Республика Башкортостан) с регистрационным номером 1-02-04525-E-003D от 17.11.2022.,Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,31.03.2023 11:24
10,АО «АВК»,ОГРН 1237700105136,ИНН 9704199290,"Банк России 31.03.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «АВК» (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «АВК», регистрационный номер выпуска 1-01-87391-H.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,31.03.2023 11:20
11,"АО ""Спецтранс""",ОГРН не присвоен,ИНН не присвоен,"Банк России 31.03.2023 принял решение о государственной регистрации выпуска акций обыкновенных акционерного общества ""Спецтранс"" (Камчатский край), размещаемых путем приобретения акций акционерного общества, создаваемого в результате преобразования, Российской Федерацией, субъектом Российской Федерации или муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования государственного унитарного предприятия Камчатского края «Спецтранс». Выпуску ценных бумаг присвоен регистрационный номер 1-01-59318-N. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества ""Спецтранс"".
Решение в отношении ценных бумаг
Дальневосточное главное управление Центрального банка Российской Федерации



1331.03.2023 08:42
АО «Комиагролизинг», ОГРН 1231100000163, ИНН 1101175785АО «Комиагролизинг», ОГРН 1231100000163, ИНН 1101175785
Банк России 30.03.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Комиагролизинг» (Республика Коми), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-32274-J-001D.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



1430.03.2023 18:55
АО «ЧАГАНСКОЕ», ОГРН 1023000855338, ИНН 3005005939АО «ЧАГАНСКОЕ», ОГРН 1023000855338, ИНН 3005005939
Банк России 30.03.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «ЧАГАНСКОЕ» (Астраханская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-59964-P-001D.
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации



1530.03.2023 18:55
АО «РСУ», ОГРН 1060560003822, ИНН 0560032566АО «РСУ», ОГРН 1060560003822, ИНН 0560032566
Банк России 30.03.2023 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества «Ремонтно-строительный участок» (Республика Дагестан), размещенных путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемых акционерного общества «Агульское дорожно-эксплуатационное предприятие № 1», акционерного общества «Акушинское дорожно-эксплуатационное предприятие № 2», акционерного общества «Ахвахское дорожно-эксплуатационное предприятие № 3», акционерного общества «Ботлихское дорожно-эксплуатационное предприятие № 7», акционерного общества «Гумбетовское дорожно-эксплуатационное предприятие № 10», Акционерного общества «Дахадаевское дорожно-эксплуатационное предприятие № 12», акционерного общества «Дербентское дорожно-эксплуатационное предприятие № 13», акционерного общества «Казбековское дорожно-эксплуатационное предприятие № 15», Акционерного общества «Карабудахкентское дорожно-эксплуатационное предприятие № 17», акционерного общества «Каякентское дорожно-эксплуатационное предприятие № 18», акционерного общества «Кизлярское дорожно-эксплуатационное предприятие № 20», акционерного общества «Кочубейавтодор», акционерного общества «Кулинское дорожно-эксплуатационное предприятие № 21», акционерного общества «Левашинское дорожно-эксплуатационное предприятие № 25», акционерного общества «Рутульское дорожно-эксплуатационное предприятие № 30», акционерного общества «Тарумовское дорожно-эксплуатационное предприятие № 34», акционерного общества «Тляратинское дорожно-эксплуатационное предприятие № 35», акционерного общества «Хивское дорожно-эксплуатационное предприятие № 38», Акционерного общества «Цумадинское дорожно-эксплуатационное предприятие № 40», акционерного общества «Чародинское дорожно-эксплуатационное предприятие № 42», акционерного общества «Шамильское дорожно-эксплуатационное предприятие № 43», акционерного общества «Ахтынское дорожно-эксплуатационное предприятие № 4», акционерного общества «Бабаюртовское дорожно-эксплуатационное предприятие № 5», акционерного общества «Бежтинское дорожно-эксплуатационное предприятие № 6», акционерного общества «Буйнакское дорожно-эксплуатационное предприятие № 8», акционерного общества «Гергебильское дорожно-эксплуатационное предприятие № 9», Акционерного общества «Гунибское дорожно-эксплуатационное предприятие № 11», акционерного общества «Докузпаринское дорожно-эксплуатационное предприятие № 14», акционерного общества «Кайтагское дорожно-эксплуатационное предприятие № 16», акционерного общества «Кизилюртовское дорожно-эксплуатационное предприятие № 19», акционерного общества «Кумторкалинское дорожное эксплуатационное предприятие № 22», акционерного общества «Курахское дорожно-эксплуатационное предприятие № 23», Акционерного общества «Лакское дорожно-эксплуатационное предприятие № 24», акционерного общества «Магарамкентское дорожно-эксплуатационное предприятие № 26», акционерного общества «Новолакское дорожно-эксплуатационное предприятие № 28», акционерного общества «Ногайское дорожно-эксплуатационное предприятие № 29», акционерного общества «Сулейман-Стальское дорожно-эксплуатационное предприятие № 32», акционерного общества «Табасаранское дорожно-эксплуатационное предприятие № 33», акционерного общества «Унцукульское дорожно-эксплуатационное предприятие № 36», акционерного общества «Цунтинское дорожно-эксплуатационное предприятие № 41» при реорганизации в форме присоединения, регистрационные номера дополнительных выпусков 1-01-34803-Е-001D, 1-01-34803-Е-002D, 1-01-34803-Е-003D, 1-01-34803-Е-004D, 1-01-34803-Е-005D, 1-01-34803-Е-006D, 1-01-34803-Е-007D, 1-01-34803-Е-008D, 1-01-34803-Е-009D, 1-01-34803-Е-010D, 1-01-34803-Е-011D, 1-01-34803-Е-012D, 1-01-34803-Е-013D, 1-01-34803-Е-014D, 1-01-34803-Е-015D, 1-01-34803-Е-016D, 1-01-34803-Е-017D, 1-01-34803-Е-018D, 1-01-34803-Е-019D, 1-01-34803-Е-020D, 1-01-34803-Е-021D, дата государственной регистрации дополнительных выпусков 28.07.2022, регистрационные номера дополнительных выпусков 1-01-34803-Е-022D, 1-01-34803-Е-023D, 1-01-34803-Е-024D, 1-01-34803-Е-025D, 1-01-34803-Е-026D, 1-01-34803-Е-027D, 1-01-34803-Е-028D, 1-01-34803-Е-029D, 1-01-34803-Е-030D, 1-01-34803-Е-031D, 1-01-34803-Е-032D, 1-01-34803-Е-033D, 1-01-34803-Е-034D, 1-01-34803-Е-035D, 1-01-34803-Е-036D, 1-01-34803-Е-037D, 1-01-34803-Е-038D, 1-01-34803-Е-039D, 1-01-34803-Е-040D, дата государственной регистрации дополнительных выпусков 18.08.2022.
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации



1630.03.2023 18:55
АО «ИК «НОКСС», ОГРН, ИНН не присвоеныАО «ИК «НОКСС», ОГРН, ИНН не присвоены
Банк России 30.03.2023 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества «Инвестиционная компания «НОКСС», (Волгоградская область), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Инвестиционная компания «НОКСС».
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации



1730.03.2023 18:55
АО «АТИСС», ОГРН 1202300056529, ИНН 2311311108АО «АТИСС», ОГРН 1202300056529, ИНН 2311311108
Банк России 30.03.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного Общества «АТИСС» (Краснодарский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-00537-G-001D.
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации



1830.03.2023 17:12
АО «Тепловская ДорПМК», ОГРН 1026400551968, ИНН 6421013630АО «Тепловская ДорПМК», ОГРН 1026400551968, ИНН 6421013630
Банк России 30.03.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций акционерного общества «Тепловская ДорПМК» (Саратовская область) с регистрационным номером 1-01-04483-E-002D от 12.09.2022.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



1930.03.2023 16:15
АО «Газэнергобанк», ОГРН 1024000000210, ИНН 4026006420АО «Газэнергобанк», ОГРН 1024000000210, ИНН 4026006420
Банк России 30.03.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Калужского газового и энергетического акционерного банка «Газэнергобанк» (акционерное общество) (Калужская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 10203252B008D
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2030.03.2023 15:35
ПАО «Наука-Связь», ОГРН 1077761976852, ИНН 7714716995ПАО «Наука-Связь», ОГРН 1077761976852, ИНН 7714716995
Банк России 30.03.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций публичного акционерного общества «Наука-Связь» (г. Москва), размещенных путем открытой подписки, регистрационный номер дополнительного выпуска 1-01-12689-A-003D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2130.03.2023 15:35
ООО «СФО «МИП-1», ОГРН 1217700353881, ИНН 9704080351ООО «СФО «МИП-1», ОГРН 1217700353881, ИНН 9704080351
Банк России 30.03.2023 принял решение о государственной регистрации изменений в решение о выпуске структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии П-1, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество «Мозаик Инвестиционные Продукты 1» (г. Москва), регистрационный номер выпуска 6-01-00635-R.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2230.03.2023 15:35
ООО «СФО Технологии и инновации», ОГРН 1227700753940, ИНН 9729333815ООО «СФО Технологии и инновации», ОГРН 1227700753940, ИНН 9729333815
Банк России 30.03.2023 принял решение о государственной регистрации дополнительного выпуска структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии А-1, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество Технологии и инновации» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 6-01-00690-R.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2330.03.2023 15:35
АО «МЕЖДУНАРОДНЫЙ ЦЕНТР ДЕВЕЛОПМЕНТ», ОГРН 1027700270476, ИНН 7704233082АО «МЕЖДУНАРОДНЫЙ ЦЕНТР ДЕВЕЛОПМЕНТ», ОГРН 1027700270476, ИНН 7704233082
Банк России 30.03.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «МЕЖДУНАРОДНЫЙ ЦЕНТР ДЕВЕЛОПМЕНТ» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-32244-H-001D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2430.03.2023 15:34
АО «КРЖС», ОГРН 1132540006675, ИНН 2540193110АО «КРЖС», ОГРН 1132540006675, ИНН 2540193110
Банк России 30.03.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Корпорация развития жилищного строительства» (Приморский край), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-50157-A-012D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2530.03.2023 15:34
ООО «ДК Лизинг», ОГРН 1175275073599, ИНН 5260449083ООО «ДК Лизинг», ОГРН 1175275073599, ИНН 5260449083
Банк России 30.03.2023 принял решение о государственной регистрации выпуска неконвертируемых процентных бездокументарных облигаций серии C-01-1, размещаемых в рамках программы облигаций серии C-01, общества с ограниченной ответственностью «ДК Лизинг» (Нижегородская область). Выпуску ценных бумаг присвоен регистрационный номер 4-01-00699-R-001P.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2630.03.2023 15:28
АО «ЩЖКХ», ОГРН 1097154005959, ИНН 7118502230АО «ЩЖКХ», ОГРН 1097154005959, ИНН 7118502230
Банк России 30.03.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «Щекинское жилищно-коммунальное хозяйство» (Тульская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-13546-А-004D.
Решение в отношении ценных бумаг
Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу



2730.03.2023 15:04
Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139
Банк России 30.03.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 10401000B004D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2830.03.2023 15:04
Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139
Банк России 30.03.2023 принял решение о государственной регистрации выпусков структурных процентных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-484, С-1-485, С-1-486, С-1-487, С-1-488, размещаемых в рамках программы облигаций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург). Выпускам ценных бумаг присвоены регистрационные номера 6-484-01000-В-001P, 6-485-01000-В-001P, 6-486-01000-В-001P, 6-487-01000-В-001P, 6-488-01000-В-001P соответственно.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2930.03.2023 14:37
О регистрации правил доверительного управления паевыми инвестиционными фондами, представленных ООО «Баланс Эссет Менеджмент»О регистрации правил доверительного управления паевыми инвестиционными фондами, представленных ООО «Баланс Эссет Менеджмент»
Банк России 30.03.2023 принял решение зарегистрировать правила доверительного управления:Закрытым паевым инвестиционным фондом недвижимости «Самолет. Жилой капитал 2»;Закрытым паевым инвестиционным фондом недвижимости «Самолет. Коммерческий капитал».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3030.03.2023 14:37
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО УК «РБ Капитал»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО УК «РБ Капитал»
Банк России 30.03.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления Открытым паевым инвестиционным фондом рыночных финансовых инструментов «РБ – Фонд с выплатой дохода».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3130.03.2023 14:37
Об отказе в регистрации правил доверительного управления паевым инвестиционным фондом, представленных ООО Сбережения плюсОб отказе в регистрации правил доверительного управления паевым инвестиционным фондом, представленных ООО Сбережения плюс
Банк России 30.03.2023 принял решение об отказе в регистрации правил доверительного управления Закрытым паевым инвестиционным фондом недвижимости «РД 3».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3230.03.2023 14:37
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «УК «ТДУ»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «УК «ТДУ»
Банк России 30.03.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления Закрытым паевым инвестиционным рентным фондом «Своя земля – рентный».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3330.03.2023 14:37
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «УК «КРАСНЫЙ МОСТ»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «УК «КРАСНЫЙ МОСТ»
Банк России 30.03.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления Закрытым паевым инвестиционным фондом недвижимости «Георгиевский».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3430.03.2023 14:37
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных АО УК «БКС»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных АО УК «БКС»
Банк России 30.03.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления Открытым паевым инвестиционным фондом рыночных финансовых инструментов «БКС Российские Еврооблигации».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3530.03.2023 14:37
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «Управляющая компания «Финам Менеджмент»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «Управляющая компания «Финам Менеджмент»
Банк России 30.03.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления Открытым паевым инвестиционным фондом рыночных финансовых инструментов «Финам Первый».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3630.03.2023 14:37
О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных ООО УК «Альфа-Капитал»О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных ООО УК «Альфа-Капитал»
Банк России 30.03.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления:Биржевым паевым инвестиционным фондом рыночных финансовых инструментов «ТЕХНОЛОГИИ 100»;Биржевым паевым инвестиционным фондом рыночных финансовых инструментов «Альфа-Капитал Китайские акции»;Биржевым паевым инвестиционным фондом рыночных финансовых инструментов «Альфа - Капитал Эс энд Пи 500 (SP 500®)».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3730.03.2023 14:37
О регистрации правил доверительного управления паевыми инвестиционными фондами, представленных АО УК «Первая»О регистрации правил доверительного управления паевыми инвестиционными фондами, представленных АО УК «Первая»
Банк России 30.03.2023 принял решение зарегистрировать правила доверительного управления:Открытым паевым инвестиционным фондом рыночных финансовых инструментов «Первая - Фонд консервативный с выплатой дохода»;Открытым паевым инвестиционным фондом рыночных финансовых инструментов «Первая - Фонд взвешенный с выплатой дохода».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3830.03.2023 13:47
АО «Раменская теплосеть», ОГРН 1115040008621, ИНН 5040109331АО «Раменская теплосеть», ОГРН 1115040008621, ИНН 5040109331
