,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
20,ООО «СФО Азбука дохода»,ОГРН 1227700910865,ИНН 9729337351,"Банк России 30.10.2023 принял решение о признании выпуска структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии 001Р-СО-17, предназначенных для квалифицированных инвесторов, размещавшихся в рамках программы облигаций серии 001P-СО, общества с ограниченной ответственностью «Специализированное финансовое общество Азбука дохода» (г. Москва), регистрационный номер выпуска 6-17-00704-R-001P, дата государственной регистрации выпуска 11.09.2023, несостоявшимся и аннулировании его государственной регистрации.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,30.10.2023 15:32
21,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «СФН»,,Банк России 30.10.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Современный Арендный бизнес 7».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,30.10.2023 15:28
22,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО УК «Первая»,,Банк России 30.10.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Первая – Фонд Акции средней и малой капитализации».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,30.10.2023 15:28
23,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО Сбережения плюс,,Банк России 30.10.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «РД 2».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,30.10.2023 15:28
24,О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами,представленных ООО «УК ПРОМСВЯЗЬ»,,"Банк России 30.10.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевыми инвестиционными фондами со следующими полными названиями: Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ПРОМСВЯЗЬ – Фонд смешанных инвестиций»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ПРОМСВЯЗЬ – Перспективные вложения»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ПРОМСВЯЗЬ - Акции»Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Финансовый поток»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Недра России»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ПРОМСВЯЗЬ-Облигации»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Дивидендные акции»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ПРОМСВЯЗЬ – Окно возможностей»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Курс на Восток»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Мировой баланс».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



2630.10.2023 12:52
АО «Сибаз», ОГРН 1237000007034, ИНН 7000009609АО «Сибаз», ОГРН 1237000007034, ИНН 7000009609
Банк России 30.10.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций акционерного общества «Сибаз» (Томская область), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью «Сибаз», регистрационный номер выпуска 1-01-36251-N.
Решение в отношении ценных бумаг
Сибирское главное управление Центрального банка Российской Федерации



2730.10.2023 12:21
Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139
Банк России 30.10.2023 принял решение о государственной регистрации выпусков структурных процентных дисконтных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-801, С-1-802, С-1-803, С-1-804, С-1-805, С-1-806, С-1-807, С-1-808, С-1-809, С-1-810, С-1-811, С-1-812, С-1-813, С-1-814, С-1-815, С-1-816, С-1-817, С-1-818, С-1-819, С-1-820, размещаемых в рамках программы облигаций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург). Выпускам ценных бумаг присвоены регистрационные номера 6-801-01000-В-001P, 6-802-01000-В-001P, 6-803-01000-В-001P, 6-804-01000-В-001P, 6-805-01000-В-001P, 6-806-01000-В-001P, 6-807-01000-В-001P, 6-808-01000-В-001P, 6-809-01000-В-001P, 6-810-01000-В-001P, 6-811-01000-В-001P, 6-812-01000-В-001P, 6-813-01000-В-001P, 6-814-01000-В-001P, 6-815-01000-В-001P, 6-816-01000-В-001P, 6-817-01000-В-001P, 6-818-01000-В-001P, 6-819-01000-В-001P, 6-820-01000-В-001P соответственно.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



2830.10.2023 10:47
ЗАО «Русские традиции», ОГРН 1094401001683, ИНН 4401099160ЗАО «Русские традиции», ОГРН 1094401001683, ИНН 4401099160
Банк России 30.10.2023 принял решение о приостановлении эмиссии акций обыкновенных Закрытого акционерного общества «Русские традиции» (Костромская область), размещаемых путем обмена на акции акционерного общества, к которому осуществляется присоединение, долей участников в уставном капитале присоединяемого Общества с ограниченной ответственностью «Специализированный застройщик «Юпитер-Кострома».
Решение в отношении ценных бумаг
Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу



2927.10.2023 13:40
АО «Система плюс», ОГРН 1157746997231, ИНН 7734367855АО «Система плюс», ОГРН 1157746997231, ИНН 7734367855
Банк России 27.10.2023 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «Система плюс» (г. Москва) с регистрационным номером 1-01-83776-H-001D от 17.03.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3027.10.2023 13:39
АО «ПЭИ», ОГРН 1237700372315, ИНН 9714011501АО «ПЭИ», ОГРН 1237700372315, ИНН 9714011501
Банк России 27.10.2023 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «ПолиЭкоИнвест» (г. Москва) с регистрационным номером 1-01-04695-G-001D от 05.07.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3127.10.2023 13:38
АО «ОБЛИК», ОГРН 1027739038612, ИНН 5053017783АО «ОБЛИК», ОГРН 1027739038612, ИНН 5053017783
Банк России 27.10.2023 принял решение об аннулировании индивидуального кода 004D дополнительного выпуска обыкновенных акций Акционерного общества «Объединенная лизинговая компания» (г. Москва) с регистрационным номером 1-01-02349-A-004D от 24.04.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3227.10.2023 13:34
АО «УК Индустриальный парк «Саба», ОГРН 1181690053852, ИНН 1635012360АО «УК Индустриальный парк «Саба», ОГРН 1181690053852, ИНН 1635012360
Банк России 27.10.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных акционерного общества «Управляющая компания Индустриальный парк «Саба» (Республика Татарстан), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-09681-P-002D.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



3327.10.2023 13:31
АО «СадкоПарк», ОГРН 1027739083932, ИНН 7725105652АО «СадкоПарк», ОГРН 1027739083932, ИНН 7725105652
Банк России 27.10.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «СадкоПарк» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-18052-H-002D.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3427.10.2023 13:17
АО «ПО «СЕВЕРМАШ», ОГРН 1187746710007, ИНН 7736317151АО «ПО «СЕВЕРМАШ», ОГРН 1187746710007, ИНН 7736317151
Банк России 27.10.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ «СЕВЕРНЫЙ МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-85898-H-001D.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3527.10.2023 13:12
АО «НПО ИТ», ОГРН 1095018006555, ИНН 5018139517АО «НПО ИТ», ОГРН 1095018006555, ИНН 5018139517
Банк России 27.10.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Научно-производственное объединение измерительной техники» (Московская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-13839-A-010D.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3627.10.2023 13:09
АО «ИНВЕСТ ЛОГИСТИК», ОГРН 1237700651781, ИНН 9726054620АО «ИНВЕСТ ЛОГИСТИК», ОГРН 1237700651781, ИНН 9726054620
Банк России 27.10.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «ИНВЕСТ ЛОГИСТИК» (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «ИНВЕСТ ЛОГИСТИК», регистрационный номер выпуска 1-01-87575-Н.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3727.10.2023 12:08
АО «ПСК Комсомольский», ОГРН 1022101829364, ИНН 2108001067АО «ПСК Комсомольский», ОГРН 1022101829364, ИНН 2108001067
Банк России 26.10.2023 принял решение о государственной регистрации изменений в решение о выпуске акций обыкновенных акционерного общества «Производственно-складской комплекс Комсомольский» (Чувашская Республика - Чувашия), государственный регистрационный номер выпуска 1-02-55689-D от 11.08.2000.Банк России 26.10.2023 принял решение о государственной регистрации изменений в решение о выпуске акций привилегированных типа А акционерного общества «Производственно-складской комплекс Комсомольский» (Чувашская Республика - Чувашия), государственный регистрационный номер выпуска 2-02-55689-D от 11.08.2000.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



3827.10.2023 11:46
АО «Авангард Мебель», ОГРН и ИНН не присвоеныАО «Авангард Мебель», ОГРН и ИНН не присвоены
Банк России 27.10.2023 принял решение о государственной регистрации выпуска акций обыкновенных Акционерного общества «Авангард Мебель» (Тульская область), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Авангард Мебель». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87596-H.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Авангард Мебель».
Решение в отношении ценных бумаг
Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу



3927.10.2023 09:16
АО ""Ледовая арена"" ОГРН 1176658080521, ИНН 6671077725АО ""Ледовая арена"" ОГРН 1176658080521, ИНН 6671077725
Банк России 27.10.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Ледовая арена» (Свердловская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-12394-К-002D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации



4026.10.2023 17:22
АО «ЛЗСФ», ОГРН 1025003079331, ИНН 5025001397АО «ЛЗСФ», ОГРН 1025003079331, ИНН 5025001397
Банк России 26.10.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска привилегированных акций Акционерного общества «Лобненский завод строительного фарфора» (Московская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 2-02-23212-H-001D.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



4126.10.2023 17:09
АО «МПС-МИР», ОГРН 1077746381503, ИНН 7717582250АО «МПС-МИР», ОГРН 1077746381503, ИНН 7717582250
Банк России 26.10.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «МПС-МИР» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-63777-H-001D.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



4226.10.2023 16:58
АО «МПС-ЛЮКС», ОГРН 1077746342816, ИНН 7717581457АО «МПС-ЛЮКС», ОГРН 1077746342816, ИНН 7717581457
Банк России 26.10.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «МПС-ЛЮКС» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-63774-H-001D.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



4326.10.2023 16:00
АО ""УНКС"" ОГРН, ИНН не присвоеныАО ""УНКС"" ОГРН, ИНН не присвоены
Банк России 26.10.2023 принял решение о возобновлении эмиссии и государственной регистрации выпуска обыкновенных акций акционерного общества «Урал-НК-Сервис», (Пермский край), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью «Урал-НК-Сервис».Выпуску ценных бумаг присвоен регистрационный номер 1-01-13130-К. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества «Урал-НК-Сервис».
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации


