,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
10,АО «ПСС»,ОГРН,ИНН не присвоены,"Банк России 28.11.2024 принял решение о приостановлении эмиссии обыкновенных акций Акционерного общества «Подводсервисстрой» (Санкт-Петербург), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Подводсервисстрой».",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:03
11,АО «Группа компаний «ВЛП»,ОГРН 1113525015581,ИНН 3525268892,"Банк России 28.11.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций  Акционерного общества «Группа компаний «Вологодские лесопромышленники» (Вологодская область), размещенных путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого акционерного общества, регистрационный номер дополнительного выпуска 1-02-22789-J-003D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:03
12,АО «АПК БЕЛИФФ ГАЗ»,ОГРН 1147847191876,ИНН 7805652308,"Банк России 28.11.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «АПК БЕЛИФФ ГАЗ» (Санкт-Петербург), размещаемых путем распределения дополнительных акций среди акционеров. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-24182-J-003D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:03
13,АО «Кронштадтские бани»,ОГРН 1227800051841,ИНН 7843020740,Банк России 28.11.2024 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций акционерного общества «Кронштадтские бани» с регистрационным номером 1-01-32237-J-002D от 22.04.2024.,Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:03
14,АО «ПГ «Технологии переработки»,ОГРН 1037828017699,ИНН 7814007671,Банк России 28.11.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «Промышленная группа «Технологии переработки» с регистрационным номером 1-01-24427-J-001D от 22.05.2024.,Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:03
15,АО «ИТРАКО»,ОГРН 1027810310219,ИНН 7809001280,Банк России 28.11.2024 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций Акционерного общества «ИТРАКО» с регистрационным номером 1-01-17119-J-002D от 19.06.2023.,Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:02
16,АО «Автобусный парк»,ОГРН 1135321007821,ИНН 5321166230,Банк России 28.11.2024 принял решение об аннулировании индивидуального кода 007D дополнительного выпуска обыкновенных акций акционерного общества «Автобусный парк» с регистрационным номером 1-01-05446-D-007D от 07.06.2024.,Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:02
17,АО «Группа компаний «ВЛП»,ОГРН 1113525015581,ИНН 3525268892,"Банк России 28.11.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций  Акционерного общества «Группа компаний «Вологодские лесопромышленники» (Вологодская область), размещенных путем обмена на акции акционерного общества, к которому осуществляется присоединение, долей участников в уставном капитале присоединяемого общества с ограниченной ответственностью, регистрационный номер дополнительного выпуска 1-02-22789-J-002D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.11.2024 09:02
18,АО «Акцент»,ОГРН не присвоен,ИНН не присвоен,"Банк России 28.11.2024 принял решение о возобновлении эмиссии и государственной регистрации выпуска обыкновенных акций акционерного общества «Акцент» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью «Акцент». Выпуску ценных бумаг присвоен регистрационный номер 1-01-16909-A. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества «Акцент».",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:37
19,АО «ПКФ «Промтехсервис»,ОГРН 1025003525876,ИНН 5029043359,"Банк России 28.11.2024 принял решение о государственной регистрации изменений в решение о выпуске обыкновенных акций акционерного общества «Производственно-коммерческая фирма «Промтехсервис» (Московская область), государственный регистрационный номер выпуска 1-01-32926-H от 16.01.2002.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
20,АО «МХФП»,ОГРН 1187746967374,ИНН 9705125735,"Банк России 28.11.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций АКЦИОНЕРНОГО ОБЩЕСТВА «МХФП» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-86232-H-001D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
21,АО «Чеченэнерго»,ОГРН 1082031002503,ИНН 2016081143,"Банк России 28.11.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций акционерного общества «Чеченэнерго» (Чеченская Республика), регистрационный номер дополнительного выпуска 1-01-35075-Е-004D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
22,АО «Развитие активов»,ОГРН 1087746659362,ИНН 7713653904,"Банк России 28.11.2024 принял решение о приостановлении эмиссии обыкновенных акций акционерного общества «Развитие активов» (г. Москва), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
23,ПАО НПО «Искра»,ОГРН 1025901509798,ИНН 5907001774,"Банк России 28.11.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций публичного акционерного общества «Научно-производственное объединение «Искра» (Пермский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-30632-D-003D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
24,АО «ФУД СИТИ МАРКЕТ»,ОГРН 1247700324827,ИНН 9731134239,"Банк России 28.11.2024 принял решение о признании дополнительного выпуска обыкновенных акций акционерного общества «ФУД СИТИ МАРКЕТ» (г. Москва), регистрационный номер дополнительного выпуска 1-01-06772-G-001D, несостоявшимся и аннулировании его государственной регистрации.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
25,ООО «СФО «Вольфрам»,ОГРН 1237700572130,ИНН 9714018183,"Банк России 28.11.2024 принял решение о возобновлении эмиссии и государственной регистрации программы структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением денежными требованиями, предназначенных для квалифицированных инвесторов, серии 001С общества с ограниченной ответственностью «Специализированное финансовое общество «Вольфрам» (г. Москва). Программе облигаций присвоен регистрационный номер 6-00847-R-001P.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
26,ООО «СФО «Бизнесфинтех»,ОГРН 1247700218853,ИНН 9703175931,"Банк России 28.11.2024 принял решение о государственной регистрации изменений в решение о выпуске структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии 01, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество «Бизнесфинтех» (г. Москва), регистрационный номер выпуска 6-01-00802-R.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
27,ППК «Российский экологический оператор»,ОГРН 1197746250030,ИНН 7703474222,"Банк России 28.11.2024 принял решение о государственной регистрации выпуска неконвертируемой процентной бездокументарной облигации серии 07-КИ с залоговым обеспечением денежными требованиями, предназначенной для квалифицированных инвесторов, публично-правовой компании по формированию комплексной системы обращения с твердыми коммунальными отходами «Российский экологический оператор» (г. Москва), размещаемой путем закрытой подписки. Выпуску ценных бумаг присвоен регистрационный номер 4-12-00009-Т.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
28,АО «Аккорд Капитал»,ОГРН не присвоен,ИНН не присвоен,"Банк России 28.11.2024 принял решение о государственной регистрации выпуска обыкновенных акций акционерного общества «Аккорд Капитал» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью «Аккорд Капитал». Выпуску ценных бумаг присвоен регистрационный номер 1-01-16960-A. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества «Аккорд Капитал».",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
29,ООО «СФО ПЛУТОНИЙ КРЕДИТ»,ОГРН 1247700398054,ИНН 9701288256,"Банк России 28.11.2024 принял решение о государственной регистрации изменений в решение о выпуске структурных неконвертируемых процентных бездокументарных облигаций серии 02 с залоговым обеспечением, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество ПЛУТОНИЙ КРЕДИТ» (г. Москва), регистрационный номер выпуска 6-02-00820-R.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.11.2024 08:36
30,АО «ТНТ»,ОГРН 1082315002802,ИНН 2315143060,"Банк России 28.11.2024 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных Акционерного общества «Транснефть-Терминал» (Краснодарский край), размещаемых путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого Акционерного общества «ПРОМСФЕРА». Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-75173-Р-001D.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,28.11.2024 18:16
31,АО «Коммунальщик Дона»,ОГРН 1046166004521,ИНН 6166050504,Банк России 28.11.2024 принял решение об аннулировании индивидуального кода 006D дополнительного выпуска акций обыкновенных Акционерного общества «Коммунальщик Дона» (Ростовская область) с регистрационным номером 1-01-34021-E-006D от 27.06.2024.,Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,28.11.2024 18:16
32,АО «СПК «Дон»,ОГРН 1236100011773,ИНН 6167205422,Банк России 28.11.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска акций обыкновенных акционерного общества «Судоходная пассажирская компания «Дон» (Ростовская область) с регистрационным номером 1-01-04528-G-001D от 02.07.2024.,Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,28.11.2024 18:16
33,АО «Флот РТ»,ОГРН 1231600027185,ИНН 1686028048,"Банк России 28.11.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения акций обыкновенных акционерного общества «Флот Республики Татарстан» (Республика Татарстан), регистрационный номер дополнительного выпуска 1-01-04681-G-001D.",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,28.11.2024 17:46
34,АО «Пензгорстройзаказчик»,ОГРН 1195835005046,ИНН 5836689368,"Банк России 28.11.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных акционерного общества «Пензгорстройзаказчик» (Пензенская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-09917-P-002D.",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,28.11.2024 17:45
35,АО «Зубово-Полянское АТП»,ОГРН 1061308003360,ИНН 1308082985,"Банк России 28.11.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных акционерного общества «Зубово-Полянское автотранспортное предприятие» (Республика Татарстан), размещенных путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого акционерного общества, регистрационный номер дополнительного выпуска 1-01-12677-E-001D.",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,28.11.2024 17:45
36,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО ВИМ Инвестиции,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Ликвидность. Юань».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:40
37,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО «СОЛИД Менеджмент»,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд рыночных финансовых инструментов «Заблокированные активы паевого инвестиционного фонда «Солид - Глобус»».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
38,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «Т-Капитал»,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд рыночных финансовых инструментов «Заблокированные активы паевого инвестиционного фонда «Т-Капитал – Стратегия вечного портфеля Д»».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
39,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО УК «Прогресс-Финанс»,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Финансы и недвижимость».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
40,О регистрации правил доверительного управления паевыми инвестиционными фондами,представленных ООО «УК «ДОХОДЪ»,,"Банк России 28.11.2024 принял решение зарегистрировать правила доверительного управления паевыми инвестиционными фондами со следующими полными названиями:Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ДОХОДЪ. Денежный рынок»; Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ДОХОДЪ. Золото».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений",Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
41,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО «УК ТФГ»,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд смешанных инвестиций «Спектр».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
42,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО УК «РВМ Капитал»,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «РВМ - Подмосковный».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
43,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «УК «Атон-менеджмент»,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «АТОН – Накопительный в рублях».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
44,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО УК «Система Капитал»,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: открытый паевой инвестиционный фонд рыночных финансовых инструментов «Система Капитал - Резервный».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
45,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных  ООО Сбережения плюс,,Банк России 28.11.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «РД 2».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.11.2024 17:38
46,АО «Экспобанк»,ОГРН 1217700369083,ИНН 7708397772,"Банк России 28.11.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Экспобанк» (г. Москва), размещаемых путем обмена на акции акционерного общества, к которому осуществляется присоединение, долей участников в уставном капитале присоединяемого общества с ограниченной ответственностью. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-02998-B-001D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,28.11.2024 14:12
47,Банк ВТБ (ПАО),ОГРН 1027739609391,ИНН 7702070139,"Банк России 28.11.2024 принял решение о государственной регистрации изменений в решение о выпуске структурных процентных дисконтных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-756, С-1-757, С-1-758, С-1-759, С-1-760, размещаемых в рамках программы облигаций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург), регистрационные номера выпусков 6-756-01000-В-001P, 6-757-01000-В-001P, 6-758-01000-В-001P, 6-759-01000-В-001P, 6-760-01000-В-001P соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,28.11.2024 14:11
