,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
АО Специализированный застройщик ""ДСК-1"" ОГРН 1028600601006, ИНН 8602058789АО Специализированный застройщик ""ДСК-1"" ОГРН 1028600601006, ИНН 8602058789
Банк России 27.04.2024 принял решение о возобновлении эмиссии и государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества Специализированный застройщик ""Домостроительный комбинат-1"", (Ханты-Мансийский автономный округ - Югра), размещаемых путем обмена на акции акционерного общества, к которому осуществляется присоединение, долей участников в уставном капитале присоединяемого общества с ограниченной ответственностью ""Стройпроект"".Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-04170-К-008D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации



2027.04.2024 10:31
АО «НИКИЭТ», ОГРН 1097746180740, ИНН 7708698473АО «НИКИЭТ», ОГРН 1097746180740, ИНН 7708698473
Банк России 27.04.2024 принял решение об аннулировании индивидуального кода 013D дополнительного выпуска обыкновенных акций Акционерного общества «Ордена Ленина Научно-исследовательский и конструкторский институт энерготехники имени Н.А. Доллежаля» (г. Москва) с регистрационным номером 1-01-13541-A-013D от 19.06.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



2127.04.2024 10:30
АО «ДМФА», ОГРН 1227700800920, ИНН 9729334978АО «ДМФА», ОГРН 1227700800920, ИНН 9729334978
Банк России 27.04.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «ДМ-финансовые активы» (г. Москва) с регистрационным номером 1-01-03839-G-001D от 01.09.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



2227.04.2024 10:30
АО «Автокомбинат № 1», ОГРН 1037739234037, ИНН 7730036250АО «Автокомбинат № 1», ОГРН 1037739234037, ИНН 7730036250
Банк России 27.04.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «Автокомбинат № 1» (г. Москва) с регистрационным номером 1-02-02867-A-001D от 25.12.2020.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



2327.04.2024 10:29
АО «ИБ», ОГРН 1217700575289, ИНН 7734448222АО «ИБ», ОГРН 1217700575289, ИНН 7734448222
Банк России 27.04.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «Инновации безопасности» (г. Москва) с регистрационным номером 1-01-02131-G-001D от 07.09.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



2427.04.2024 10:28
АО «Аргумент», ОГРН 1207700166266, ИНН 7722487604АО «Аргумент», ОГРН 1207700166266, ИНН 7722487604
Банк России 27.04.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «Аргумент» (г. Москва) с регистрационным номером 1-01-00195-G-001D от 26.09.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



2527.04.2024 08:39
АО «Агроинвест», ОГРН и ИНН не присвоеныАО «Агроинвест», ОГРН и ИНН не присвоены
Банк России 26.04.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Агроинвест» (Калининградская область), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Агроинвест». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32325-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Агроинвест».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



2627.04.2024 08:39
АО «Утилизация мусора», ОГРН 1173926024690, ИНН 3914023535АО «Утилизация мусора», ОГРН 1173926024690, ИНН 3914023535
Банк России 26.04.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Утилизация мусора» (Калининградская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-24493-J-002D.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



2727.04.2024 08:39
АО «ФНМ», ОГРН 1057812106505, ИНН 7805377820АО «ФНМ», ОГРН 1057812106505, ИНН 7805377820
Банк России 26.04.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Фабрика нетканых материалов» (Санкт-Петербург), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-03-03608-D-002D.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



2827.04.2024 07:51
АО ""Спасскэлектросеть"", ОГРН 1022500818372, ИНН 2510003066АО ""Спасскэлектросеть"", ОГРН 1022500818372, ИНН 2510003066
Банк России 27.04.2024 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных акционерного общества ""Спасскэлектросеть"" (Приморский край), размещаемых путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого акционерного общества «Кавалеровская электросеть». Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-30729-F-001D.
Решение в отношении ценных бумаг
Дальневосточное главное управление Центрального банка Российской Федерации



2927.04.2024 07:51
АО ""АТЛК"", ОГРН 1061435003728, ИНН 1435167374АО ""АТЛК"", ОГРН 1061435003728, ИНН 1435167374
Банк России 27.04.2024 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных акционерного общества ""Арктическая торгово-логистическая компания"" (Республика Саха (Якутия), размещаемых путем распределения среди акционеров. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-03-32550-F-007D.
Решение в отношении ценных бумаг
Дальневосточное главное управление Центрального банка Российской Федерации



3027.04.2024 07:49
АО ""РАЦ"", ОГРН 1240300000544, ИНН 0300020350АО ""РАЦ"", ОГРН 1240300000544, ИНН 0300020350
Банк России 27.04.2024 принял решение о возобновлении эмиссии и государственной регистрации отчета об итогах выпуска акций обыкновенных акционерного общества ""Республиканский аналитический центр"" (Республика Бурятия), размещенных путем приобретения акций акционерного общества, создаваемого в результате преобразования, Российской Федерацией, субъектом Российской Федерации или муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования государственного предприятия ""Республиканский аналитический центр"", регистрационный номер выпуска 1-01-59323-N.
Решение в отношении ценных бумаг
Дальневосточное главное управление Центрального банка Российской Федерации



3126.04.2024 18:14
АО «ПРОФИС Недвижимость», ОГРН не присвоен, ИНН не присвоенАО «ПРОФИС Недвижимость», ОГРН не присвоен, ИНН не присвоен
Банк России 26.04.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «ПРОФИС Недвижимость» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «ПРОФИС Недвижимость». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87683-H.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «ПРОФИС Недвижимость».
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3226.04.2024 18:05
АО «Гистографт», ОГРН не присвоен, ИНН не присвоенАО «Гистографт», ОГРН не присвоен, ИНН не присвоен
Банк России 26.04.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Гистографт» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Гистографт». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87687-H.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Гистографт».
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3326.04.2024 18:01
АО «НИИТЭХИМ», ОГРН 1027739137986, ИНН 7728014805АО «НИИТЭХИМ», ОГРН 1027739137986, ИНН 7728014805
Банк России 26.04.2024 принял решение о государственной регистрации изменений в решение о выпуске привилегированных акций типа А Акционерного общества «Научно-исследовательский институт технико-экономических исследований» (г. Москва), государственный регистрационный номер выпуска 2-01-00567-А от 11.07.1994, путем регистрации решения о выпуске ценных бумаг.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3426.04.2024 17:58
АО «ЛАНИТ-Консалтинг», ОГРН 1247700304268, ИНН 9701284011АО «ЛАНИТ-Консалтинг», ОГРН 1247700304268, ИНН 9701284011
Банк России 26.04.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «ЛАНИТ-Консалтинг» (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «ЛАНИТ-Консалтинг», регистрационный номер выпуска 1-01-87649-H.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3526.04.2024 17:55
АО «НИИТЭХИМ», ОГРН 1027739137986, ИНН 7728014805АО «НИИТЭХИМ», ОГРН 1027739137986, ИНН 7728014805
Банк России 26.04.2024 принял решение о государственной регистрации изменений в решение о выпуске обыкновенных акций Акционерного общества «Научно-исследовательский институт технико-экономических исследований» (г. Москва), государственный регистрационный номер выпуска 1-01-00567-А от 11.07.1994, путем регистрации решения о выпуске ценных бумаг.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



3626.04.2024 17:53
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО УК «ОТКРЫТИЕ»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО УК «ОТКРЫТИЕ»
Банк России 26.04.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Открытие - Акции».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



3726.04.2024 17:53
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных АО «ФБ «Август»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных АО «ФБ «Август»
