,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
10,"АО ""Севгранкарьер"" ОГРН 1026602949603",ИНН 6659005925,,"Банк России 31.01.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Северский гранитный карьер», (Свердловская область), размещаемых путем закрытой подписки.Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-32461-D-001D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,31.01.2024 10:45
11,АО «УК Индустриальный парк «Саба»,ОГРН 1181690053852,ИНН 1635012360,Банк России 30.01.2024 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций акционерного общества «Управляющая компания Индустриальный парк «Саба» (Республика Татарстан) с регистрационным номером 1-01-09681-P-002D от 17.08.2020.,Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,31.01.2024 10:35
12,АО «НкОС»,ОГРН 1036301403490,ИНН 6330024522,Банк России 30.01.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций акционерного общества «Новокуйбышевские очистные сооружения» (Самарская область) с регистрационным номером 1-02-03155-E-001D от 11.05.2023.,Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,31.01.2024 10:35
13,"АО ""Сахаэнерго""",ОГРН 1021401044830,ИНН 1435117944,"Банк России 31.01.2024 принял решение об аннулировании индивидуального кода 005D дополнительного выпуска обыкновенных акций акционерного общества ""Сахаэнерго"" (Республика Саха (Якутия) с регистрационным номером 1-01-31294-F-005D от 04.08.2023.",Решение в отношении ценных бумаг,Дальневосточное главное управление Центрального банка Российской Федерации,31.01.2024 09:54
14,АО «Спецмехсельстрой»,ОГРН 1023700530138,ИНН 3731000467,"Банк России 31.01.2024 принял решение об отказе в государственной регистрации дополнительного выпуска акций обыкновенных Акционерного общества «Спецмехсельстрой» (Ивановская область), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,31.01.2024 09:23
15,"АО ""УК ""Паркер""",ОГРН 1211400010337,ИНН 1429007171,"Банк России 31.01.2024 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества ""Управляющая компания ""Паркер"" (Республика Саха (Якутия), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-01834-G-002D.",Решение в отношении ценных бумаг,Дальневосточное главное управление Центрального банка Российской Федерации,31.01.2024 09:07
16,АО «ОЭЗ ППТ «Калуга»,ОГРН 1134024000120,ИНН 4024014024,"Банк России 30.01.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения акций обыкновенных Акционерного общества «Особая экономическая зона промышленно-производственного типа «Калуга» (Калужская область), регистрационный номер дополнительного выпуска 1-01-15422-А-005D.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,31.01.2024 09:23
17,АО «СЕЛЬХОЗСТРОЙСЕРВИС»,ОГРН 1020900509365,ИНН 0901000581,"Банк России 30.01.2024 принял решение о приостановлении эмиссии акций обыкновенных Акционерного общества «СЕЛЬХОЗСТРОЙСЕРВИС» (Карачаево-Черкесская Республика), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-32139-Е-001D.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,30.01.2024 18:10
18,АО «АКМА»,ОГРН 1023000865480,ИНН 3017001128,"Банк России 30.01.2024 принял решение о возобновлении эмиссии и государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «АКМА» (Астраханская область), размещенных путем закрытой подписки, регистрационный номер  дополнительного выпуска 1-01-45223-Е-003D.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,30.01.2024 18:10
19,АО «Спецтех»,ОГРН не присвоен,ИНН не присвоен,"Банк России 30.01.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Спецтех» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «СпецТех». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87640-H. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Спецтех».",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,30.01.2024 16:50
20,АО «АТК «Ямал»,ОГРН 1028900507305,ИНН 8901008031,"Банк России 30.01.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Авиационная транспортная компания «Ямал» (Ямало-Ненецкий автономный округ), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-00429-F-006D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,30.01.2024 16:35
21,АО «ХК «Удоканская медь»,ОГРН 5157746179729,ИНН 7731301990,"Банк России 30.01.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций Акционерного общества «Холдинговая компания «Удоканская медь» (г. Москва), регистрационный номер дополнительного выпуска 1-01-50519-A-002D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,30.01.2024 16:29
22,АО «СТПО»,ОГРН,ИНН не присвоены,"Банк России 30.01.2024 принял решение о государственной регистрации выпуска акций обыкновенных акционерного общества «Сакское торговое производственное объединение» (Республика Крым), размещаемых путем приобретения акций акционерного общества, создаваемого в результате преобразования, муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования МУНИЦИПАЛЬНОГО УНИТАРНОГО ПРЕДПРИЯТИЯ «САКСКОЕ ТОРГОВОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ» ГОРОДА САКИ РЕСПУБЛИКИ КРЫМ. Выпуску ценных бумаг присвоен регистрационный номер 1-01-16781-A.Решение о регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества «Сакское торговое производственное объединение».
Решение в отношении ценных бумаг
Отделение по Республике Крым Южного главного управления Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Отделение по Республике Крым Южного главного управления Центрального банка Российской Федерации,30.01.2024 16:23
23,"АО ""Макстори Групп"" ОГРН 1070273004724",ИНН 0273065102,,"Банк России 30.01.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Макстори Групп» (Свердловская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-04284-E-001D.",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,30.01.2024 14:39
24,АО «Здоровье»,ОГРН 1195190000444,ИНН 5190079125,"Банк России 29.01.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Здоровье» (Мурманская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-25163-J-002D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,30.01.2024 09:47
25,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «Баланс Эссет Менеджмент»,,Банк России 29.01.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Самолет. Коммерческий капитал».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,29.01.2024 18:08
26,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ТКБ Инвестмент Партнерс (АО),,Банк России 29.01.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Нева Хаус».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,29.01.2024 18:08
27,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «Управляющая компания «Восток-Запад»,,Банк России 29.01.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд рыночных финансовых инструментов «Заблокированные активы паевого инвестиционного фонда «Первый».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,29.01.2024 18:07
28,О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами,представленных ООО «Тинькофф Капитал»,,"Банк России 29.01.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевыми инвестиционными фондами со следующими полными названиями: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Тинькофф – Стратегия вечного портфеля в рублях»;Закрытый паевой инвестиционный фонд рыночных финансовых инструментов «Тинькофф Фонд Альтернативных Инвестиций I».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений",Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,29.01.2024 18:07
29,О регистрации правил доверительного управления паевым инвестиционным фондом,представленных ООО «УК «А-Капитал»,,Банк России 29.01.2024 принял решение зарегистрировать правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Открытый паевой инвестиционный фонд рыночных финансовых инструментов «А-Капитал Акции».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,29.01.2024 18:07
30,ООО СФО «Рапидо онлайн»,ОГРН 1225400050721,ИНН 5406827827,"Банк России 29.01.2024 принял решение о приостановлении эмиссии неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии 01 Общества с ограниченной ответственностью Специализированное финансовое общество «Рапидо онлайн» (Новосибирская обл.), размещаемых путем открытой подписки.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,29.01.2024 16:17
31,АО «Кругозор»,ОГРН 1227700632763,ИНН 9728075456,"Банк России 29.01.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Кругозор» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-03510-G-002D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,29.01.2024 16:07
32,АО «НИКИРЭТ»,ОГРН 1225800010600,ИНН 5838015773,"Банк России 29.01.2024 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных акционерного общества «Научно-исследовательский и конструкторский институт радиоэлектронной техники» (Пензенская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-10822-P-001D.",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,29.01.2024 15:07
33,ОАО «РЖД»,ОГРН 1037739877295,ИНН 7708503727,"Банк России 29.01.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска привилегированных акций типа Б открытого акционерного общества «Российские железные дороги» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 2-03-65045-D-003D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.01.2024 14:52
34,АО «Корпорация развития Сахалинской области»,ОГРН 1156501008135,ИНН 6501278262,"Банк России 29.01.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Корпорация развития Сахалинской области» (Сахалинская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-02-59093-N-001D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.01.2024 14:52
35,АО «Красмаш»,ОГРН 1082468060553,ИНН 2462206345,"Банк России 29.01.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Красноярский машиностроительный завод» (Красноярский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-55309-E-014D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.01.2024 14:52
36,АО «ГКНПЦ им. М.В. Хруничева»,ОГРН 5177746220361,ИНН 7730239877,"Банк России 29.01.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения ценных бумаг акционерного общества «Государственный космический научно-производственный центр имени М.В. Хруничева» (г. Москва), регистрационный номер дополнительного выпуска 1-01-16431-А-002D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.01.2024 14:52
37,ООО «СФО ТЕМП»,ОГРН 1227700904034,ИНН 9702051348,"Банк России сообщает, что изменения, вносимые в решения о выпуске структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением денежными требованиями классов «А» и «Б», предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество ТЕМП» (г. Москва), регистрационные номера выпусков 6-01-00767-R и 6-02-00767-R, посредством направления уведомлений о банковских реквизитах залогового счета, считаются зарегистрированными c 29.01.2024.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.01.2024 14:52
38,АО «Крымвзрывпром»,ОГРН,ИНН не присвоены,"Банк России 29.01.2024 принял решение о государственной регистрации выпуска акций обыкновенных акционерного общества «Крымвзрывпром» (Республика Крым), размещаемых путем приобретения акций акционерного общества, создаваемого в результате преобразования, субъектом Российской Федерацией, являющимся собственником имущества реорганизуемого в форме преобразования государственного унитарного предприятия Республики «Крымвзрывпром». Выпуску ценных бумаг присвоен регистрационный номер 1-01-16780-A.Решение о регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества «Крымвзрывпром».
Решение в отношении ценных бумаг
Отделение по Республике Крым Южного главного управления Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Отделение по Республике Крым Южного главного управления Центрального банка Российской Федерации,29.01.2024 14:03
39,"ПАО ""Кочеволес"" ОГРН 1025903378302",ИНН 8104000225,,"Банк России 29.01.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций публичного акционерного общества «Кочеволес» (Пермский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-31112-D-001D.",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,29.01.2024 11:37
40,Банк ВТБ (ПАО),ОГРН 1027739609391,ИНН 7702070139,"Банк России 29.01.2024 принял решение о государственной регистрации выпусков структурных процентных дисконтных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-891, С-1-892, С-1-893, С-1-894, С-1-895, С-1-896, С-1-897, С-1-898, С-1-899, С-1-900, С-1-901, С-1-902, С-1-903, С-1-904, С-1-905, С-1-906, С-1-907, С-1-908, С-1-909, С-1-910, размещаемых в рамках программы облигаций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург). Выпускам ценных бумаг присвоены регистрационные номера 6-891-01000-В-001P, 6-892-01000-В-001P, 6-893-01000-В-001P, 6-894-01000-В-001P, 6-895-01000-В-001P, 6-896-01000-В-001P, 6-897-01000-В-001P, 6-898-01000-В-001P, 6-899-01000-В-001P, 6-900-01000-В-001P, 6-901-01000-В-001P, 6-902-01000-В-001P, 6-903-01000-В-001P, 6-904-01000-В-001P, 6-905-01000-В-001P, 6-906-01000-В-001P, 6-907-01000-В-001P, 6-908-01000-В-001P, 6-909-01000-В-001P, 6-910-01000-В-001P соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,29.01.2024 11:04
41,АО «НОВОБАЛТ терминал»,ОГРН 1033901819940,ИНН 3908027500,"Банк России 26.01.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «НОВОБАЛТ терминал» (Калининградская область), размещавшихся путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-14509-J-004D, дата регистрации дополнительного выпуска 16.12.2021, о признании указанного дополнительного выпуска ценных бумаг несостоявшимся в связи с неразмещением ни одной ценной бумаги и аннулировании его государственной регистрации.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.01.2024 08:51
42,АО «Гефест»,ОГРН 1227800051786,ИНН 7842202353,"Банк России 26.01.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Гефест» (Санкт-Петербург), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-02540-G-003D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.01.2024 08:51
43,АО «ОАПХ»,ОГРН 1115836007682,ИНН 5836648185,"Банк России 26.01.2024 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных акционерного общества «Областной агропромышленный холдинг» (Пензенская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-04644-E-007D.",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,26.01.2024 15:25
44,АО «БЕТАС»,ОГРН 1025001200113,ИНН 5008019806,"Банк России 26.01.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «БЕТАС» (Московская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-17052-H-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,26.01.2024 11:45
45,АО «ВСТПК»,ОГРН 1233800024611,ИНН 3849099250,"Банк России 26.01.2024 принял решение о приостановлении эмиссии привилегированных акций типа А акционерного общества «Восточно-Сибирская торгово-промышленная компания» (Иркутская область), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью «Восточно-Сибирская торгово-промышленная компания», регистрационный номер выпуска 2-01-36275-N.",Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,26.01.2024 11:39
46,"АО ""УМ"" ОГРН 1027200851325",ИНН 7203041598,,Банк России 26.01.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций акционерного общества «Управление механизации» (Тюменская область) с регистрационным номером 1-01-12800-К-001D от 07.06.2023.,Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,26.01.2024 11:36
