,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
10,ООО «СФО Азбука дохода»,ОГРН 1227700910865,ИНН 9729337351,"Банк России 31.08.2023 принял решение о государственной регистрации выпусков структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серий 001Р-СО-9, 001Р-СО-10, 001Р-СО-11, 001Р-СО-12 и 001Р-СО-13, предназначенных для квалифицированных инвесторов, размещаемых в рамках программы облигаций серии 001P-СО, общества с ограниченной ответственностью «Специализированное финансовое общество Азбука дохода» (г. Москва). Выпускам ценных бумаг присвоены регистрационные номера 6-09-00704-R-001P, 6-10-00704-R-001P, 6-11-00704-R-001P, 6-12-00704-R-001P и 6-13-00704-R-001P соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,31.08.2023 16:46
11,ООО «СФО МОСКОВИЙ ИНВЕСТ»,ОГРН 1227700598751,ИНН 9701221124,"Банк России 31.08.2023 принял решение о приостановлении эмиссии структурных неконвертируемых процентных бездокументарных облигаций серии 01 с залоговым обеспечением, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество МОСКОВИЙ ИНВЕСТ» (г. Москва), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,31.08.2023 16:46
12,АО «АК «ЖДЯ»,ОГРН 1021401044500,ИНН 1435073060,"Банк России 31.08.2023 принял решение о приостановлении эмиссии обыкновенных акций акционерного общества «Акционерная компания «Железные дороги Якутии» (Республика Саха (Якутия)), размещаемых путем закрытой подписки, регистрационный номер дополнительного выпуска 1-02-20452-F-005D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,31.08.2023 16:46
13,АО «Мир»,ОГРН 1151690022660,ИНН 1655323406,"Банк России 30.08.2023 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества «Мир» (Республика Татарстан), размещаемых путем обмена на акции акционерного общества, к которому осуществляется присоединение, долей участников в уставном капитале присоединяемого общества с ограниченной ответственностью «Вазифа-Инвест».",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,31.08.2023 16:14
14,АО «АЭСК»,ОГРН 1037102722667,ИНН 7111026984,"Банк России 31.08.2023 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных Акционерного общества «Алексинская электросетевая компания» (Тульская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-02-45362-Н-003D.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,31.08.2023 15:15
15,АО «ОРС СЗП»,ОГРН 1024701333910,ИНН 4723001035,"Банк России 31.08.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Отдел рабочего снабжения Северо-Западного пароходства» (Ленинградская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-02-22219-J-001D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,31.08.2023 13:06
16,АО «КОМИипотека»,ОГРН 1041100417247,ИНН 1101205479,"Банк России 31.08.2023 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций Акционерного общества «Коми ипотечная компания» (Республика Коми), регистрационный номер дополнительного выпуска 1-01-03132-D-005D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,31.08.2023 13:06
17,"АО ""Газэнергобанк""",ОГРН 1024000000210,ИНН 4026006420,"Банк России 31.08.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Калужского газового и энергетического акционерного банка ""Газэнергобанк"" (акционерное общество) (Калужская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 10203252B010D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,31.08.2023 11:39
18,"АО ""СНК""",ОГРН 1146501000260,ИНН 6501261156,"Банк России от 31.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных акционерного общества ""Сахалинская нефтяная компания"" (Сахалинская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-33094-F-012D.",Решение в отношении ценных бумаг,Дальневосточное главное управление Центрального банка Российской Федерации,31.08.2023 11:03
19,АО «Сириус»,ОГРН 1037811019531,ИНН 7805007450,"Банк России 30.08.2023 принял решение об отказе в государственной регистрации дополнительного выпуска обыкновенных акций  Акционерного общества «Сириус» (Санкт-Петербург), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,31.08.2023 08:45
20,АО «5ЭЛ-Тех»,ОГРН,ИНН не присвоены,"Банк России 30.08.2023 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Пять элементов - технологии» (Санкт-Петербург), размещаемых путем приобретения акций единственным учредителем акционерного общества. Выпуску ценных бумаг присвоен регистрационный номер 1-01-32294-J. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Пять элементов - технологии».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,31.08.2023 08:45
21,АО «Гринекст»,ОГРН 1027804185144,ИНН 7806023550,"Банк России 30.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Гринекст» (Санкт-Петербург), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-01859-J-001D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,31.08.2023 08:45
22,АО «Коми холдинг»,ОГРН 1151101002425,ИНН 1101051490,"Банк России 30.08.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Коми холдинговая компания» (Республика Коми), размещаемых путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого Акционерного общества «Объединенные услуги». Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-02-50385-A-003D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,31.08.2023 08:45
23,АО «Центр Инновационных Технологий»,ОГРН 1237700517548,ИНН 7716985376,"Банк России от 30.08.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «Центр Инновационных Технологий» (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Центр Инновационных Технологий», регистрационный номер выпуска 1-01-87544-H.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,30.08.2023 19:42
24,АО «Лабтех»,ОГРН 1237700534653,ИНН 9719053826,"Банк России 30.08.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «Лабтех» (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Лабтех», регистрационный номер выпуска 1-01-87553-H.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,30.08.2023 19:35
25,АО «Военторг-Москва»,ОГРН 1167847246819,ИНН 9721002000,"Банк России 30.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Военторг-Москва» (г. Москва), размещенных путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого Акционерного общества «43 Центральный экспериментальный производственный комбинат». Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-84163-H-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,30.08.2023 19:28
26,АО «Ивантеевская Теплосеть»,ОГРН 1205000114252,ИНН 5038156503,"Банк России 30.08.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Ивантеевская Теплосеть» (Московская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-87127-H-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,30.08.2023 19:21
27,АО «Фирма Лазурь»,ОГРН 1026900517412,ИНН 6900000156,"Банк России 30.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «Фирма Лазурь» (Тверская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-56529-H-003D.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,30.08.2023 17:06
28,АО «Борисовская теплосетевая компания»,ОГРН 1183123032487,ИНН 3103006137,"Банк России 30.08.2023 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных Акционерного общества «Борисовская теплосетевая компания» (Белгородская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-86168-Н-002D.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,30.08.2023 17:06
29,"АО НПП ""АДОНИС"" ОГРН 1025902032782",ИНН 5920014980,,"Банк России 30.08.2023 принял решение о приостановлении эмиссии обыкновенных акций акционерного общества научно-производственное предприятие ""АДОНИС"", (Пермский край), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,30.08.2023 13:07
30,АО «Омскгазстройэксплуатация»,ОГРН 1085543024599,ИНН 5528201579,"Банк России 30.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Омскгазстройэксплуатация» (Омская область), размещенных путем распределения дополнительных акций среди акционеров акционерного общества, регистрационный номер дополнительного выпуска 1-01-55377-Е-010D.",Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,30.08.2023 12:34
31,АО «АИР»,ОГРН 1055475009820,ИНН 5433158910,"Банк России 30.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Агентство инвестиционного развития Новосибирской области» (Новосибирская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-12035-F-009D.",Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,30.08.2023 12:33
32,"ПАО ""Биробиджанстрой""",ОГРН 1027900509295,ИНН 7900000341,"Банк России 30.08.2023 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных публичного акционерного общества ""Биробиджанстрой"" (Еврейская автономная область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-31666-F-001D.",Решение в отношении ценных бумаг,Дальневосточное главное управление Центрального банка Российской Федерации,30.08.2023 10:05
33,"АО Компания ""КРАН-СЕРВИС""",ОГРН 1021401044928,ИНН 1435025429,"Банк России 30.08.2023 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества Компания ""КРАН-СЕРВИС"" (Республика Саха (Якутия), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Дальневосточное главное управление Центрального банка Российской Федерации,30.08.2023 10:05
34,АО «Корпоративный секретарь»,ОГРН,ИНН не присвоены,"Банк России 29.08.2023 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Корпоративный секретарь» (Санкт-Петербург), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Корпоративный секретарь». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32284-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Корпоративный секретарь».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,30.08.2023 08:41
35,АО «ГТ ПРОЕКТ»,ОГРН,ИНН не присвоены,"Банк России 29.08.2023 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «ГТ ПРОЕКТ» (Санкт-Петербург), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «ГТ ПРОЕКТ». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32298-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «ГТ ПРОЕКТ».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,30.08.2023 08:41
36,АО «Вологдаоблэнерго»,ОГРН 1163525064955,ИНН 3525372678,"Банк России 29.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Вологодская Областная Энергетическая Компания» (Вологодская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-24187-J-009D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,30.08.2023 08:41
37,АО «РОСТОВГАЗСТРОЙ»,ОГРН 1026103164196,ИНН 6163007765,"Банк России 29.08.2023 принял решение об аннулировании государственного регистрационного номера 1-03-61322-Р от 25.08.2005, присвоенного выпуску акций обыкновенных Акционерного общества «РОСТОВГАЗСТРОЙ» (Ростовская область), и присвоении указанному выпуску регистрационного номера 1-02-61322-Р.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,29.08.2023 17:45
38,ОАО «Родина»,ОГРН 1086149000409,ИНН 6149012499,"Банк России 29.08.2023 принял решение о возобновлении эмиссии и государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Открытого акционерного общества «Родина» (Ростовская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-35131-Е-001D.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,29.08.2023 17:45
39,АО «ФНПЦ «Титан-Баррикады»,ОГРН 1103459004362,ИНН 3442110950,Банк России 29.08.2023 принял решение об аннулировании индивидуального кода 013D дополнительного выпуска акций обыкновенных Акционерного общества «Федеральный научно-производственный центр «Титан-Баррикады» (Волгоградская область) с регистрационным номером 1-01-35356-E-013D от 27.03.2023.,Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,29.08.2023 17:45
40,АО «Тбилисский семенной завод»,ОГРН 1022304719568,ИНН 2351004689,Банк России 29.08.2023 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска акций обыкновенных Акционерного общества «Тбилисский семенной завод» (Краснодарский край) с регистрационным номером 1-01-31121-E-001D от 16.02.2023.,Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,29.08.2023 17:45
41,АО «РЛК РО»,ОГРН 1176196053461,ИНН 6163207186,Банк России 29.08.2023 принял решение об аннулировании индивидуального кода 005D дополнительного выпуска акций обыкновенных Акционерного общества «Региональная лизинговая компания Ростовской области» (Ростовская область) с регистрационным номером 1-01-09407-P-005D от 23.03.2023.,Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,29.08.2023 17:45
42,АО «Вира»,ОГРН 1217700534083,ИНН 9722010519,"Банк России 29.08.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Вира» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-02038-G-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,29.08.2023 17:07
43,АО «Бин Инь»,ОГРН не присвоен,ИНН не присвоен,"Банк России 29.08.2023 принял решение о государственной регистрации выпуска обыкновенных акций акционерного общества «Бин Инь» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «НЕОТЕХНИКА». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87580-H. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества «Бин Инь».",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,29.08.2023 16:52
44,АО «РОЗАН ФАЙНЭНС»,ОГРН 1027700143448,ИНН 7705024010,"Банк России 29.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Непубличного акционерного общества «РОЗАН ФАЙНЭНС» (Московская область), размещенных путем обмена на акции акционерного общества, к которому осуществляется присоединение, долей участников в уставном капитале присоединяемого Общества с ограниченной ответственностью «Розан Логистик», регистрационный номер выпуска 1-01-10531-H-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,29.08.2023 16:44
45,АО «Современные системы и сети - 21 век»,ОГРН 1027700155691,ИНН 7701292139,"Банк России 29.08.2023 принял решение о приостановлении эмиссии обыкновенных акций Акционерного общества «Современные системы и сети - 21 век» (г. Москва), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,29.08.2023 16:31
46,АО «Силовые системы»,ОГРН 1127746009346,ИНН 7705974767,"Банк России 29.08.2023 принял решение о приостановлении эмиссии обыкновенных акций Акционерного общества «Силовые системы» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-77967-Н-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,29.08.2023 16:23
47,АО «Орелоблэнерго»,ОГРН 1045751004716,ИНН 5751028520,"Банк России 29.08.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «Орелоблэнерго» (Орловская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-43034-А-013D.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,29.08.2023 16:01
