,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
16,АО «Поспелихинский КХП»,ОГРН 1022202523639,ИНН 2265000803,"Банк России 29.09.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Поспелихинский комбинат хлебопродуктов» (Алтайский край), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-03-10435-F-002D.",Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,29.09.2023 09:10
17,АО «СПУТНИК»,ОГРН 1237800075853,ИНН 7801724583,"Банк России 28.09.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «СПУТНИК» (Санкт-Петербург), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-32287-J-001D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,29.09.2023 09:02
18,АО «Волжский пекарь»,ОГРН 1026900516653,ИНН 6900000501,Банк России 28.09.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций Акционерного общества «Волжский пекарь» (Тверская область) с регистрационным номером 1-01-02906-A-002D от 21.02.2023.,Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,28.09.2023 17:51
19,АО «Русская кожа»,ОГРН 1026200871620,ИНН 0602065848,"Банк России 28.09.2023 принял решение о приостановлении эмиссии акций обыкновенных Акционерного общества «Русская кожа» (Рязанская область), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,28.09.2023 17:51
20,АО «РАМИ КОМПЛЕКТАЦИЯ»,ОГРН,ИНН не присвоены,"Банк России 27.09.2023 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «РАМИ КОМПЛЕКТАЦИЯ» (Санкт-Петербург), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «РАМИ ТРАНСПОРТ». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32299-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «РАМИ КОМПЛЕКТАЦИЯ».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,28.09.2023 16:20
21,АО «ТФС»,ОГРН,ИНН не присвоены,"Банк России 27.09.2023 принял решение о приостановлении эмиссии обыкновенных акций Акционерного общества «Топ Флор строительство» (Новгородская область), размещаемых путем приобретения акций единственным учредителем акционерного общества.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,28.09.2023 16:20
22,АО «Выборгтеплоэнерго»,ОГРН 1054700176893,ИНН 4704062064,"Банк России 27.09.2023 принял решение о возобновлении эмиссии и государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций  Акционерного общества «Выборгтеплоэнерго» (Ленинградская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-02-03725-D-003D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,28.09.2023 16:20
23,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО Сбережения плюс,,Банк России 28.09.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Саввинские палаты».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.09.2023 15:30
24,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО ВИМ Инвестиции,,Банк России 28.09.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Индекс МосБиржи».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.09.2023 15:30
25,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «СФН»,,Банк России 28.09.2023 принял решение зарегистрировать  изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Современный Арендный бизнес 7».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.09.2023 15:30
26,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «ДОМ.РФ Управление активами»,,Банк России 28.09.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «ДОМ.РФ».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,28.09.2023 15:30
